10:49:39 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"EydeKinder61\" }","op":{"updatedAt":"2018-02-22T10:49:32.671Z","createdAt":"2018-02-22T10:49:32.671Z","firstName":"Eyde","lastName":"Kinder","userName":"EydeKinder61","email":"EydeKinder61@gmail.com","age":113,"password":"$2a$10$ZsoNgx/rLF3dE1mD3CPhkOv3ERnNbQokkP2MWNAOaANOewU8a3wO.","confirmPassword":"$2a$10$SlIb6ssVHT2PVEH1d385Jek3Mg7bFnpqqAv1lz.hkNa36E9wpAl/q","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03c2ef670418cda940e","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"DorrisLocey91\" }","op":{"updatedAt":"2018-02-22T10:49:33.848Z","createdAt":"2018-02-22T10:49:33.848Z","firstName":"Dorris","lastName":"Locey","userName":"DorrisLocey91","email":"DorrisLocey91@gmail.com","age":82,"password":"$2a$10$KAYOrQ6I8dnSK.nLdV6MBOvuna9/zDDVA/wXPYBtLmD4YLPb39Yxi","confirmPassword":"$2a$10$pOTAuNqYRDIa5pR1PDpdMOVa3Y5nCUpCw0rQbEchyVQHtHdwjK2La","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda941f","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"PhebePavey41\" }","op":{"updatedAt":"2018-02-22T10:49:33.868Z","createdAt":"2018-02-22T10:49:33.868Z","firstName":"Phebe","lastName":"Pavey","userName":"PhebePavey41","email":"PhebePavey41@gmail.com","age":80,"password":"$2a$10$LFQEt6/PCU0snrVtcHV4ZuOhOZ24P4tpRLlCUN5HMM2FBk7NdTT9.","confirmPassword":"$2a$10$GdFp3csu6dpGLYeimftvruZ5hPgmmBnQ5lKkJUkC4ntOkxenfMLoa","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda9424","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"DodiTrester11\" }","op":{"updatedAt":"2018-02-22T10:49:35.239Z","createdAt":"2018-02-22T10:49:35.239Z","firstName":"Dodi","lastName":"Trester","userName":"DodiTrester11","email":"DodiTrester11@gmail.com","age":82,"password":"$2a$10$yYJaKn7.y7kM4ktCo41zNuEbaYBdOvmhM0xMjzfzHVdBmj7.eW/Ji","confirmPassword":"$2a$10$2pXN7JQ1R5sP9RUtJRr.DeoCmtF8vKYjJ36fBTVTlC4.6i9uIkDL6","language":"Spanish","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03f2ef670418cda9427","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"KathyeVolkart61\" }","op":{"updatedAt":"2018-02-22T10:49:33.861Z","createdAt":"2018-02-22T10:49:33.861Z","firstName":"Kathye","lastName":"Volkart","userName":"KathyeVolkart61","email":"KathyeVolkart61@gmail.com","age":94,"password":"$2a$10$peyQCIC8ouANszCBwR47ZOuPCHfeummf93DiNtps.1p7jCDAUh0Ii","confirmPassword":"$2a$10$TukOUWYkLOvxeKiBhTl0XutSDafrEoc6XCvoOuagLynovqMDQkCH.","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda9422","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"SilvanaFeazel31\" }","op":{"updatedAt":"2018-02-22T10:49:35.269Z","createdAt":"2018-02-22T10:49:35.269Z","firstName":"Silvana","lastName":"Feazel","userName":"SilvanaFeazel31","email":"SilvanaFeazel31@gmail.com","age":100,"password":"$2a$10$pMtMFLTIyTu8qBsbo.w4Mel7UfQHb3Dd9tSFeEi9Qx5xkMh92jYdq","confirmPassword":"$2a$10$4oDUa7iiAjwO8g0aDjqXXeR3XA0dYi1sLuQZ9E0qbNQBZN3bNAIwu","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03f2ef670418cda942a","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"NolaDelay01\" }","op":{"updatedAt":"2018-02-22T10:49:33.076Z","createdAt":"2018-02-22T10:49:33.076Z","firstName":"Nola","lastName":"Delay","userName":"NolaDelay01","email":"NolaDelay01@gmail.com","age":39,"password":"$2a$10$7cPYNmSXhVnn4i4SqysbJOvDJgXdR5nxiCI9MwbeJk22FM2.zSW.u","confirmPassword":"$2a$10$tyKzjiV7DCU1EZY8MCaY6emYhweOtstrFvOu5CP3iUywzGVaJdIVO","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda9416","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"LisabethKrawec91\" }","op":{"updatedAt":"2018-02-22T10:49:33.832Z","createdAt":"2018-02-22T10:49:33.832Z","firstName":"Lisabeth","lastName":"Krawec","userName":"LisabethKrawec91","email":"LisabethKrawec91@gmail.com","age":30,"password":"$2a$10$G7dWkAjkY3DXPAJVOKxvxe8ty/1raQ8.4Ein96qA.yNq9HndEGd2K","confirmPassword":"$2a$10$rO07vEypQKuUNdbNnfkLA.7miMYXme.JDwcezZ5IeP9ZIJ8w/K8Ue","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda941b","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"DorrisLocey91\" }","op":{"updatedAt":"2018-02-22T10:49:33.852Z","createdAt":"2018-02-22T10:49:33.852Z","firstName":"Dorris","lastName":"Locey","userName":"DorrisLocey91","email":"DorrisLocey91@gmail.com","age":82,"password":"$2a$10$vILA7on/zCY5ns1rkVTSwO/7evJcwKTyBpKzwdJMsr7F4h74tz2Ay","confirmPassword":"$2a$10$Xi13ceKLyHQhuJkv1YNKuetfFnH6o8gLA4HAsl6uXQbjlkUdsaI7K","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda9420","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"PhebePavey41\" }","op":{"updatedAt":"2018-02-22T10:49:33.873Z","createdAt":"2018-02-22T10:49:33.873Z","firstName":"Phebe","lastName":"Pavey","userName":"PhebePavey41","email":"PhebePavey41@gmail.com","age":80,"password":"$2a$10$A9PFUwrDjw0FEpb0pr.yHu9sg200MaHHnl9bsnzbKpWv1XM9SBeoi","confirmPassword":"$2a$10$l4Inay23zpm8JCmOBuqmZ./I0B6BVDjpneG2X7buGJldaU/bPjolG","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda9425","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"DodiTrester11\" }","op":{"updatedAt":"2018-02-22T10:49:35.255Z","createdAt":"2018-02-22T10:49:35.255Z","firstName":"Dodi","lastName":"Trester","userName":"DodiTrester11","email":"DodiTrester11@gmail.com","age":82,"password":"$2a$10$oXOnZ2kvA3YD0RsUKT4uZ.MkWh9eLSAvY/GGDqpa0lr8IQF/Mfgom","confirmPassword":"$2a$10$b96APwoRZKX1jcVhkdEhnuNjqPis.ajPX5UOBjYQcoXrfC./lAWw.","language":"Spanish","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03f2ef670418cda9428","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"CassandraTolton71\" }","op":{"updatedAt":"2018-02-22T10:49:33.084Z","createdAt":"2018-02-22T10:49:33.084Z","firstName":"Cassandra","lastName":"Tolton","userName":"CassandraTolton71","email":"CassandraTolton71@gmail.com","age":95,"password":"$2a$10$HI35RkxggjwjKU2qNGmeve1XoZWSt3ENyciBb8u3o23EJ9DOQ53NK","confirmPassword":"$2a$10$H.tCdcoYTEwOrrSEy8dEvuWInhkLH5Y6So0srrwO8LJCIue49O7ju","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda9418","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"LisabethKrawec91\" }","op":{"updatedAt":"2018-02-22T10:49:33.836Z","createdAt":"2018-02-22T10:49:33.836Z","firstName":"Lisabeth","lastName":"Krawec","userName":"LisabethKrawec91","email":"LisabethKrawec91@gmail.com","age":30,"password":"$2a$10$shNLHSdhHY3m3JzRDZbQp.72a4zkYQFLNpub3uT30UdYMFe2GKTtu","confirmPassword":"$2a$10$X6swQVzro6u57u3VMceMv.Pup4rMzqn6D.cQUvowAmpNjAzwrfOMC","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda941c","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"KathyeVolkart61\" }","op":{"updatedAt":"2018-02-22T10:49:33.856Z","createdAt":"2018-02-22T10:49:33.856Z","firstName":"Kathye","lastName":"Volkart","userName":"KathyeVolkart61","email":"KathyeVolkart61@gmail.com","age":94,"password":"$2a$10$ZkF4qcxR4AppLzFpmdaofexL.evAf2cKlxDp5mMFN1YTymMFn/dLu","confirmPassword":"$2a$10$EUrt.dZT.Cw9LgoUXYeZV.8DhndEPXySB6rTIK6OlUPoXmdhO9QvO","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03d2ef670418cda9421","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:49:41 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"SilvanaFeazel31\" }","op":{"updatedAt":"2018-02-22T10:49:35.265Z","createdAt":"2018-02-22T10:49:35.265Z","firstName":"Silvana","lastName":"Feazel","userName":"SilvanaFeazel31","email":"SilvanaFeazel31@gmail.com","age":100,"password":"$2a$10$plUDF6vczHZXRP6f.h4EFu5THOEUnFS8llJgy.klksRclA4kGVtSG","confirmPassword":"$2a$10$DfQ4Kd5lWC9OYrNbnVmZ4ec0EWxmbLhnosylb1mfqiMxZg7sRvKbO","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea03f2ef670418cda9429","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:53:56 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"BrennDanneker61\" }","op":{"updatedAt":"2018-02-22T10:53:55.379Z","createdAt":"2018-02-22T10:53:55.379Z","firstName":"Brenn","lastName":"Danneker","userName":"BrennDanneker61","email":"BrennDanneker61@gmail.com","age":17,"password":"$2a$10$ta9nxVQ4Rxxi79x7a5FNgety/0VL5./U.Mvlyh4p8MfefaUN/IrIS","confirmPassword":"$2a$10$Agd5as6kl1q6tK2pEte0kuP79s44RSMH/6nu/fguGa7cD70tmViqe","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea143de441920b8bd4e41","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:53:56 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"BrennDanneker61\" }","op":{"updatedAt":"2018-02-22T10:53:55.388Z","createdAt":"2018-02-22T10:53:55.388Z","firstName":"Brenn","lastName":"Danneker","userName":"BrennDanneker61","email":"BrennDanneker61@gmail.com","age":17,"password":"$2a$10$m9ou6Y0rME/PHg7eYcEr5ernYpj33dvJrv0jptvzl0B/nFD49KFF.","confirmPassword":"$2a$10$y3f7qfOb0wmfuwT6lEOWwupCtv5Jm1nn4AB2GuyekOiTnacKf9nuW","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea143de441920b8bd4e42","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:55:24 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"BrynnaLovetro21\" }","op":{"updatedAt":"2018-02-22T10:55:24.117Z","createdAt":"2018-02-22T10:55:24.117Z","firstName":"Brynna","lastName":"Lovetro","userName":"BrynnaLovetro21","email":"BrynnaLovetro21@gmail.com","age":76,"password":"$2a$10$ANGL4WK6ba0jFMghmxPCj.Xx55zWSxCtUzAjZpZ3sYPuZP7Do.UXu","confirmPassword":"$2a$10$couRXVqqE40sIWFVMf7tpexNaJ66Fq7iJneGboLMdeahFZyUJ.P0m","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea19cde441920b8bd4e6e","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

10:55:24 ControllerMethods/Register/register.js ERROR:  {"code":11000,"index":0,"errmsg":"E11000 duplicate key error collection: mentoid.users index: userName_1 dup key: { : \"BrynnaLovetro21\" }","op":{"updatedAt":"2018-02-22T10:55:24.124Z","createdAt":"2018-02-22T10:55:24.124Z","firstName":"Brynna","lastName":"Lovetro","userName":"BrynnaLovetro21","email":"BrynnaLovetro21@gmail.com","age":76,"password":"$2a$10$fDUL6RNlnAucZPGuQioigejQ4wM3USG29ZS4iB1Xwy3e5RaYn0D4C","confirmPassword":"$2a$10$smbAO7vH3nYBr6F42DknYe0jrAVQ7mK3ssBfl56fz7Tc6GfP8qSGi","language":"English","terms":true,"basicRegistrationComplete":true,"areasOfInterestRegistrationComplete":false,"isUserLoggedIn":true,"_id":"5a8ea19cde441920b8bd4e6f","mentees":[],"mentors":[],"menteeSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"mentorSettings":{"prefferedEducation":[],"languages":[],"prefferedMentoringFormats":[],"areasOfInterest":[]},"education":[],"jobHistory":[],"areasOfInterest":[],"__v":0}}

